epoch,circuit,blocks,depth,gates,cz_gates,estimated_duration_seconds
13,12,19,354,7309,1769,1.569600000000003e-05
13,13,19,292,6354,1561,1.2692000000000003e-05
13,14,19,332,6505,1609,1.3532000000000009e-05
13,15,19,361,6813,1674,1.520400000000002e-05
13,16,19,380,6625,1628,1.6548000000000025e-05
13,17,19,268,6040,1467,1.2756000000000005e-05
13,18,19,357,7539,1827,1.5668000000000027e-05
13,19,19,357,6650,1613,1.5556000000000022e-05
13,20,19,301,7340,1787,1.361200000000001e-05
13,21,19,324,6398,1550,1.657200000000003e-05
13,22,19,412,6614,1631,1.763600000000003e-05
13,23,19,358,6795,1648,1.577600000000003e-05
13,24,19,333,7279,1783,1.4516000000000013e-05
13,25,19,386,7064,1706,1.523600000000002e-05
13,26,19,316,6432,1573,1.4012000000000011e-05
13,27,19,293,6456,1585,1.3492000000000006e-05
13,28,19,331,6594,1609,1.3716000000000009e-05
13,29,19,296,6077,1501,1.3348000000000005e-05
13,30,19,363,6433,1582,1.4684000000000014e-05
13,31,19,320,6626,1625,1.4108000000000011e-05
13,32,19,360,6420,1564,1.3960000000000026e-05
13,33,19,353,6821,1666,1.4180000000000013e-05
13,34,19,301,6652,1625,1.2452000000000002e-05
13,35,19,300,6922,1685,1.3684000000000015e-05
13,36,19,321,6452,1587,1.3412000000000013e-05
13,37,19,382,6598,1602,1.523600000000002e-05
13,38,19,324,6580,1599,1.3236000000000007e-05
13,39,19,326,6436,1578,1.3356000000000007e-05
13,40,19,363,6602,1625,1.4684000000000014e-05
13,41,19,287,6395,1567,1.3364000000000008e-05
13,42,19,356,6756,1663,1.4324000000000014e-05
13,43,19,420,7955,1932,1.5960000000000023e-05
13,44,19,332,6171,1502,1.3444000000000014e-05
13,45,19,332,6993,1687,1.4564000000000013e-05
13,46,19,355,6790,1654,1.4348000000000012e-05
13,47,19,317,6735,1645,1.4012000000000011e-05
13,48,19,322,6465,1581,1.3556000000000007e-05
13,49,19,288,6412,1564,1.3236000000000005e-05
13,50,19,255,6791,1660,1.2644000000000006e-05
13,51,19,371,7100,1723,1.5764000000000027e-05
13,52,19,328,7218,1762,1.4868000000000014e-05
13,53,19,367,6947,1700,1.4748000000000015e-05
13,54,19,358,7131,1745,1.5436000000000016e-05
13,55,19,247,5746,1436,1.2228000000000007e-05
13,56,19,395,6843,1673,1.6428000000000023e-05
13,57,19,296,6294,1536,1.2812000000000004e-05
13,58,19,393,6461,1576,1.6428000000000023e-05
13,59,19,315,5988,1458,1.410000000000001e-05
13,60,19,362,6618,1611,1.4532000000000013e-05
13,61,19,321,6015,1477,1.406800000000002e-05
13,62,19,342,6099,1484,1.5036000000000015e-05
13,63,19,448,7779,1884,1.7588000000000032e-05
13,64,19,333,6735,1636,1.3188000000000008e-05
13,65,19,341,6703,1653,1.5124000000000015e-05
13,66,19,353,6651,1631,1.4324000000000014e-05
13,67,19,353,7102,1716,1.5460000000000018e-05
13,68,19,402,6739,1659,1.6556000000000026e-05
13,69,19,267,6723,1632,1.298800000000001e-05
13,70,19,316,6399,1577,1.369200000000001e-05
13,71,19,327,6867,1672,1.363600000000001e-05
13,72,19,314,6438,1579,1.6724000000000035e-05
13,73,19,301,6969,1701,1.5188000000000021e-05
13,74,19,328,6082,1477,1.3156000000000006e-05
13,75,19,311,6550,1593,1.4036000000000016e-05
13,76,19,322,6162,1528,1.4036000000000016e-05
13,77,19,350,6987,1711,1.4084000000000013e-05
13,78,19,400,7011,1732,2.0460000000000007e-05
13,79,19,329,6567,1600,1.4444000000000013e-05
13,80,19,282,6508,1590,1.2756000000000005e-05
13,81,19,322,6516,1596,1.3236000000000007e-05
13,82,19,333,6547,1619,1.5748000000000026e-05
13,83,19,327,6606,1604,1.4100000000000016e-05
13,84,19,360,6765,1662,1.4420000000000014e-05
13,85,19,320,6222,1533,1.4108000000000011e-05
13,86,19,337,6693,1638,1.3556000000000007e-05
13,87,19,328,6379,1555,1.3292000000000006e-05
13,88,19,320,6578,1606,1.4564000000000022e-05
13,89,19,310,6518,1596,1.460800000000003e-05
13,90,19,322,6600,1608,1.3060000000000007e-05
13,91,19,333,7050,1702,1.4572000000000014e-05
13,92,19,359,6640,1637,1.5276000000000025e-05
13,93,19,305,6359,1557,1.3316000000000013e-05
13,94,19,340,6537,1609,1.6140000000000025e-05
13,95,19,387,6700,1628,1.5508000000000018e-05
13,96,19,361,7264,1776,1.5908000000000025e-05
13,97,19,362,7425,1825,1.5124000000000015e-05
13,98,19,363,6696,1626,1.573200000000002e-05
13,99,19,316,7224,1759,1.394800000000001e-05
13,100,19,294,6555,1595,1.2652000000000004e-05
13,101,19,349,6196,1507,1.4260000000000013e-05
13,102,19,363,6918,1684,1.5652000000000022e-05
13,103,19,281,6411,1556,1.5188000000000021e-05
13,104,19,361,6909,1693,1.5556000000000022e-05
13,105,19,365,6926,1712,1.4748000000000015e-05
13,106,19,298,6935,1709,1.2548000000000003e-05
13,107,19,320,6094,1496,1.372400000000001e-05
13,108,19,375,7461,1824,1.5156000000000015e-05
13,109,19,297,6514,1596,1.473200000000002e-05
13,110,19,357,6592,1601,1.4324000000000012e-05
13,111,19,296,5980,1472,1.3356000000000007e-05
13,112,19,324,6942,1697,1.4436000000000012e-05
13,113,19,345,7139,1742,1.5188000000000016e-05
13,114,19,324,6774,1657,1.4436000000000012e-05
13,115,19,301,6475,1587,1.3556000000000007e-05
13,116,19,352,7037,1725,1.4324000000000014e-05
13,117,19,389,6723,1635,1.6964000000000036e-05
13,118,19,353,6982,1694,1.5460000000000018e-05
13,119,19,294,6740,1639,1.3300000000000006e-05
13,120,19,385,6942,1695,1.549200000000002e-05
13,121,19,308,6512,1600,1.4380000000000011e-05
13,122,19,323,6577,1603,1.3948000000000013e-05
13,123,19,387,6500,1589,1.544400000000002e-05
13,124,19,316,6582,1613,1.4012000000000011e-05
13,125,19,364,6599,1605,1.5652000000000022e-05
13,126,19,343,6759,1657,1.633200000000003e-05
13,127,19,349,7205,1736,1.554000000000002e-05
13,128,19,329,6284,1535,1.4436000000000012e-05
13,129,19,340,6884,1693,1.5036000000000015e-05
13,130,19,358,6973,1693,1.4444000000000013e-05
13,131,19,358,6683,1644,1.4348000000000012e-05
13,132,19,336,6870,1681,1.587200000000003e-05
13,133,19,295,6296,1539,1.3388000000000006e-05
13,134,14,331,5000,1224,1.3340000000000008e-05
14,0,19,352,6731,1656,1.4796000000000016e-05
14,1,19,340,6365,1562,1.396800000000003e-05
14,2,19,326,6915,1684,1.4196000000000011e-05
14,3,19,351,6531,1606,1.4108000000000011e-05
14,4,19,351,6398,1578,1.4084000000000013e-05
14,5,19,332,6390,1584,1.3596000000000008e-05
14,6,19,315,6553,1595,1.3580000000000009e-05
14,7,19,365,7031,1708,1.5188000000000018e-05
14,8,19,347,6731,1650,1.4260000000000013e-05
14,9,19,327,6963,1708,1.4196000000000016e-05
14,10,19,301,6798,1655,1.3420000000000007e-05
14,11,19,316,5842,1431,1.3412000000000013e-05
14,12,19,352,7105,1724,1.4324000000000014e-05
14,13,19,324,6771,1638,1.4228000000000012e-05
14,14,19,322,6311,1557,1.3068000000000006e-05
14,15,19,267,5750,1437,1.2660000000000004e-05
14,16,19,359,7162,1736,1.4436000000000012e-05
14,17,19,351,6527,1598,1.6236000000000025e-05
14,18,19,323,6220,1530,1.3236000000000007e-05
14,19,19,353,7006,1708,1.5100000000000016e-05
14,20,19,410,7589,1839,1.6436000000000024e-05
14,21,19,332,7195,1761,1.4580000000000013e-05
14,22,19,292,6731,1629,1.3708000000000013e-05
14,23,19,355,6200,1524,1.4148000000000014e-05
14,24,19,341,6477,1566,1.5412000000000018e-05
14,25,19,324,6405,1575,1.6236000000000025e-05
14,26,19,386,7273,1774,1.4436000000000012e-05
14,27,19,351,6599,1618,1.4532000000000013e-05
14,28,19,297,6774,1658,1.5516000000000026e-05
14,29,19,329,6431,1585,1.4532000000000013e-05
14,30,19,356,7290,1767,1.5228000000000018e-05
14,31,19,333,6526,1583,1.8532000000000025e-05
14,32,19,330,7150,1736,1.3596000000000008e-05
14,33,19,283,5742,1413,1.520400000000002e-05
14,34,19,312,6991,1726,1.359600000000001e-05
14,35,19,333,7449,1806,1.4644000000000014e-05
14,36,19,275,5737,1419,1.3316000000000013e-05
14,37,19,326,6236,1540,1.4172000000000011e-05
14,38,19,324,6449,1575,1.560000000000003e-05
14,39,19,321,6997,1732,1.577600000000003e-05
14,40,19,332,6505,1588,1.6048000000000027e-05
14,41,19,300,6429,1577,1.3364000000000008e-05
14,42,19,393,7212,1769,1.9183999999999998e-05
14,43,19,315,6632,1614,1.653200000000003e-05
14,44,19,384,6998,1721,1.552400000000002e-05
14,45,19,335,5912,1463,1.3692000000000009e-05
14,46,19,351,7290,1779,1.528400000000002e-05
14,47,19,312,6859,1685,1.394800000000001e-05
14,48,19,322,6402,1585,1.4196000000000016e-05
14,49,19,363,6418,1567,1.8524000000000025e-05
14,50,19,324,6807,1653,1.5188000000000023e-05
14,51,19,300,6054,1507,1.3556000000000007e-05
14,52,19,317,6533,1608,1.3556000000000007e-05
14,53,19,321,7100,1730,1.3284000000000014e-05
14,54,19,306,6793,1660,1.4260000000000011e-05
14,55,19,419,7296,1788,1.633600000000002e-05
14,56,19,394,7405,1783,1.5884000000000023e-05
14,57,19,321,6336,1559,1.4404000000000012e-05
14,58,19,349,6632,1618,1.4084000000000013e-05
14,59,19,348,6885,1685,1.680000000000002e-05
14,60,19,390,6683,1625,1.6212000000000024e-05
14,61,19,385,7038,1723,1.4756000000000021e-05
14,62,19,327,6444,1578,1.4804000000000014e-05
14,63,19,350,6637,1622,1.4740000000000015e-05
14,64,19,344,6612,1617,1.5036000000000015e-05
14,65,19,260,6126,1509,1.4100000000000016e-05
14,66,19,315,6434,1575,1.410000000000001e-05
14,67,19,322,6532,1603,1.407600000000001e-05
14,68,19,388,7150,1753,1.5508000000000018e-05
14,69,19,383,6896,1658,1.4952000000000032e-05
14,70,19,327,6399,1577,1.4436000000000012e-05
14,71,19,355,6507,1588,1.4148000000000014e-05
14,72,19,362,6721,1653,1.4452000000000015e-05
14,73,19,270,6056,1483,1.2276e-05
14,74,19,326,6519,1595,1.4436000000000012e-05
14,75,19,391,6932,1696,1.6908000000000025e-05
14,76,19,301,6389,1560,1.308400000000001e-05
14,77,19,340,6139,1510,1.372400000000001e-05
14,78,19,325,6329,1550,1.3836000000000015e-05
14,79,19,351,7468,1784,1.5460000000000018e-05
14,80,19,354,6849,1701,1.7344000000000012e-05
14,81,19,302,6392,1561,1.3236000000000005e-05
14,82,19,328,6664,1624,1.4580000000000013e-05
14,83,19,351,6740,1648,1.528400000000002e-05
14,84,19,329,6284,1533,1.4964000000000015e-05
14,85,19,393,7229,1745,1.577200000000002e-05
14,86,19,323,6359,1548,1.5180000000000022e-05
14,87,19,349,6587,1610,1.4260000000000013e-05
14,88,19,351,6935,1689,1.5460000000000018e-05
14,89,19,353,7306,1784,1.5124000000000015e-05
14,90,19,353,7119,1754,1.5460000000000018e-05
14,91,19,296,6206,1523,1.3716000000000009e-05
14,92,19,403,7088,1706,1.5736000000000027e-05
14,93,19,375,7407,1789,1.5156000000000015e-05
14,94,19,322,6472,1580,1.5588000000000028e-05
14,95,19,325,6973,1704,1.4228000000000012e-05
14,96,19,282,6056,1485,1.3388000000000006e-05
14,97,19,354,6467,1584,1.4324000000000014e-05
14,98,19,321,6704,1634,1.347600000000001e-05
14,99,19,321,6061,1507,1.3524000000000006e-05
14,100,19,377,6837,1670,1.582000000000002e-05
14,101,19,364,6966,1706,1.4444000000000013e-05
14,102,19,302,6074,1502,1.3828000000000016e-05
14,103,19,354,6457,1590,1.4740000000000022e-05
14,104,19,365,7003,1722,1.5036000000000015e-05
14,105,19,355,6244,1538,1.4324000000000014e-05
14,106,19,346,7370,1780,1.5668000000000027e-05
14,107,19,317,7254,1768,1.4012000000000011e-05
14,108,19,376,7165,1739,1.636400000000002e-05
14,109,19,325,6540,1599,1.560400000000003e-05
14,110,19,328,5862,1453,1.360400000000001e-05
14,111,19,328,6422,1570,1.4012000000000016e-05
14,112,19,335,7374,1810,1.6144000000000024e-05
14,113,19,322,6626,1648,1.407600000000001e-05
14,114,19,346,6845,1666,1.5396000000000027e-05
14,115,19,385,7018,1710,1.541200000000002e-05
14,116,19,367,6297,1554,1.4932000000000016e-05
14,117,19,332,6976,1695,1.3596000000000008e-05
14,118,19,379,6598,1610,1.4712000000000031e-05
14,119,19,362,6750,1645,1.4276000000000015e-05
14,120,19,383,6525,1611,1.534800000000002e-05
14,121,19,352,6454,1580,1.5460000000000018e-05
14,122,19,342,6762,1656,1.5124000000000015e-05
14,123,19,342,6464,1573,1.5036000000000015e-05
14,124,19,301,6441,1580,1.5820000000000028e-05
14,125,19,424,7059,1717,1.640000000000002e-05
14,126,19,394,6996,1708,1.7004000000000026e-05
14,127,19,348,6671,1643,1.4084000000000013e-05
14,128,19,301,6529,1587,1.298800000000001e-05
14,129,19,358,6519,1588,1.566800000000002e-05
14,130,19,297,6226,1525,1.2356000000000002e-05
14,131,19,275,6167,1526,1.482800000000002e-05
14,132,19,291,6532,1599,1.4164000000000019e-05
14,133,19,357,6852,1674,1.5036000000000015e-05
14,134,14,240,4499,1093,1.1819999999999999e-05
15,0,19,394,7117,1744,1.5956000000000025e-05
15,1,19,360,7119,1742,1.546800000000002e-05
15,2,19,295,6460,1595,1.406800000000002e-05
15,3,19,356,6710,1636,1.5460000000000018e-05
15,4,19,325,6484,1594,1.3444000000000007e-05
15,5,19,376,6590,1603,1.6708000000000027e-05
15,6,19,390,7303,1778,1.6908000000000025e-05
15,7,19,407,6214,1519,1.6788000000000026e-05
15,8,19,344,6569,1604,1.4684000000000016e-05
15,9,19,393,7049,1709,1.6972000000000027e-05
15,10,19,321,6507,1578,1.3652000000000014e-05
15,11,19,357,6726,1644,1.552400000000002e-05
15,12,19,321,6370,1570,1.4012000000000011e-05
15,13,19,383,6957,1709,1.523600000000002e-05
15,14,19,317,6391,1581,1.5452000000000028e-05
15,15,19,363,6498,1598,1.573200000000002e-05
15,16,19,316,6309,1554,1.3900000000000011e-05
15,17,19,276,6343,1555,1.298800000000001e-05
15,18,19,346,7713,1875,1.5188000000000016e-05
15,19,19,352,7067,1733,1.534000000000002e-05
15,20,19,351,6403,1573,1.4420000000000013e-05
15,21,19,309,6637,1635,1.4380000000000011e-05
15,22,19,324,6664,1627,1.4164000000000019e-05
15,23,19,324,6522,1599,1.5668000000000027e-05
15,24,19,336,6738,1645,1.4644000000000021e-05
15,25,19,327,6682,1619,1.3556000000000007e-05
15,26,19,351,7261,1768,1.5196000000000017e-05
15,27,19,365,6894,1698,1.4748000000000015e-05
15,28,19,398,7129,1748,1.6492000000000024e-05
15,29,19,392,6972,1688,1.5080000000000033e-05
15,30,19,301,6291,1550,1.2876000000000003e-05
15,31,19,331,6651,1631,1.4316000000000017e-05
15,32,19,332,6998,1698,1.4676000000000013e-05
15,33,19,394,7295,1773,1.6428000000000023e-05
15,34,19,325,6372,1552,1.3156000000000006e-05
15,35,19,336,6912,1685,1.590400000000003e-05
15,36,19,323,6219,1515,1.347600000000001e-05
15,37,19,352,6615,1613,1.534000000000002e-05
15,38,19,352,6848,1685,1.4860000000000014e-05
15,39,19,361,6459,1581,1.4692000000000016e-05
15,40,19,333,6401,1582,1.4676000000000013e-05
15,41,19,356,7439,1818,1.4620000000000014e-05
15,42,19,280,6762,1657,1.3316000000000013e-05
15,43,19,366,6865,1671,1.4356000000000013e-05
15,44,19,332,6378,1556,1.3828000000000016e-05
15,45,19,265,6436,1577,1.4100000000000016e-05
15,46,19,292,6146,1513,1.3540000000000008e-05
15,47,19,333,6771,1642,1.4644000000000014e-05
15,48,19,354,6625,1621,1.4292000000000013e-05
15,49,19,291,6744,1659,1.2972000000000006e-05
15,50,19,344,6525,1592,1.7236000000000036e-05
15,51,19,316,7258,1758,1.4012000000000011e-05
15,52,19,324,6766,1662,1.4436000000000012e-05
15,53,19,317,6540,1589,1.3356000000000007e-05
15,54,19,325,6466,1585,1.3780000000000009e-05
15,55,19,326,7207,1733,1.5208000000000036e-05
15,56,19,327,6455,1571,1.3172000000000005e-05
15,57,19,324,6992,1718,1.4228000000000012e-05
15,58,19,329,6731,1643,1.4532000000000013e-05
15,59,19,352,6389,1564,1.4324000000000014e-05
15,60,19,411,7275,1777,1.597600000000002e-05
15,61,19,332,6341,1547,1.4100000000000016e-05
15,62,19,348,6694,1635,1.5188000000000016e-05
15,63,19,355,6616,1619,1.410000000000002e-05
15,64,19,321,6625,1632,1.410000000000001e-05
15,65,19,317,6795,1656,1.4012000000000011e-05
15,66,19,322,6522,1588,1.3332000000000014e-05
15,67,19,323,6727,1637,1.3804000000000009e-05
15,68,19,346,6500,1588,1.5188000000000016e-05
15,69,19,341,6818,1652,1.372400000000001e-05
15,70,19,316,6235,1535,1.3172000000000005e-05
15,71,19,327,6348,1538,1.4108000000000011e-05
15,72,19,323,6683,1628,1.5668000000000027e-05
15,73,19,329,6522,1619,1.7236000000000036e-05
15,74,19,348,6636,1624,1.4084000000000013e-05
15,75,19,325,6640,1619,1.4436000000000012e-05
15,76,19,347,6617,1606,1.5188000000000016e-05
15,77,19,304,6393,1576,1.3556000000000007e-05
15,78,19,317,6854,1679,1.4012000000000011e-05
15,79,19,336,7136,1728,1.3876000000000009e-05
15,80,19,387,6815,1657,1.562000000000002e-05
15,81,19,307,7335,1796,1.396400000000001e-05
15,82,19,346,6666,1609,1.5100000000000016e-05
15,83,19,390,7039,1726,1.6364000000000025e-05
15,84,19,321,6469,1583,1.4068000000000015e-05
15,85,19,420,6844,1663,1.690800000000003e-05
15,86,19,361,6954,1697,1.4276000000000015e-05
15,87,19,323,6550,1616,1.4436000000000012e-05
15,88,19,360,6393,1557,1.5844000000000027e-05
15,89,19,296,6350,1555,1.3116000000000011e-05
15,90,19,322,6590,1614,1.407600000000001e-05
15,91,19,358,7089,1729,1.3676000000000011e-05
15,92,19,308,6636,1630,1.4380000000000011e-05
15,93,19,333,7217,1754,1.7236000000000036e-05
15,94,19,343,6994,1687,1.5180000000000017e-05
15,95,19,309,6538,1588,1.3684000000000008e-05
15,96,19,324,6903,1685,1.394000000000001e-05
15,97,19,306,6747,1640,1.3492000000000009e-05
15,98,19,411,7150,1742,1.5800000000000028e-05
15,99,19,324,6381,1588,1.4012000000000011e-05
15,100,19,272,6052,1487,1.2644000000000008e-05
15,101,19,297,7031,1724,1.3556000000000014e-05
15,102,19,327,6670,1632,1.347600000000001e-05
15,103,19,316,6284,1536,1.4012000000000011e-05
15,104,19,354,6820,1662,1.4932000000000016e-05
15,105,19,324,6373,1574,1.4260000000000011e-05
15,106,19,328,6677,1645,1.4556000000000021e-05
15,107,19,322,6773,1655,1.3484000000000008e-05
15,108,19,296,6109,1487,1.3412000000000013e-05
15,109,19,331,6712,1652,1.4228000000000012e-05
15,110,19,345,6908,1694,1.4172000000000013e-05
15,111,19,416,6867,1684,1.6916000000000026e-05
15,112,19,371,6769,1640,1.7172000000000038e-05
15,113,19,385,7258,1764,1.8368e-05
15,114,19,323,6562,1617,1.3236000000000007e-05
15,115,19,325,6593,1617,1.4012000000000011e-05
15,116,19,381,7468,1807,1.5452000000000028e-05
15,117,19,357,6978,1706,1.644400000000003e-05
15,118,19,326,6942,1698,1.407600000000001e-05
15,119,19,297,6723,1658,1.363600000000001e-05
15,120,19,346,6477,1584,1.5188000000000016e-05
15,121,19,374,6184,1504,1.4684000000000017e-05
15,122,19,311,6924,1693,1.4444000000000013e-05
15,123,19,362,7043,1716,1.4644000000000014e-05
15,124,19,386,7424,1791,1.4952000000000032e-05
15,125,19,341,6992,1714,1.6268000000000028e-05
15,126,19,324,7107,1728,1.7740000000000037e-05
15,127,19,339,7072,1722,1.4012000000000011e-05
15,128,19,317,6408,1573,1.662800000000003e-05
15,129,19,353,6723,1636,1.534000000000002e-05
15,130,19,324,6863,1675,1.4436000000000012e-05
15,131,19,314,6656,1623,1.4388000000000012e-05
15,132,19,326,6622,1622,1.393200000000001e-05
15,133,19,323,6811,1653,1.3356000000000007e-05
15,134,14,326,4965,1202,1.3060000000000007e-05
16,0,19,321,6708,1630,1.3556000000000007e-05
16,1,19,331,6852,1669,1.4532000000000013e-05
16,2,19,363,6766,1660,1.4012000000000011e-05
16,3,19,327,6321,1550,1.4068000000000015e-05
16,4,19,357,6853,1679,1.4620000000000014e-05
16,5,19,322,7114,1736,1.3652000000000008e-05
16,6,19,352,6541,1613,1.5924000000000022e-05
16,7,19,301,5983,1481,1.3468000000000009e-05
16,8,19,395,7551,1827,1.6972000000000027e-05
16,9,19,309,6654,1634,1.3676000000000008e-05
16,10,19,321,6353,1554,1.4372000000000012e-05
16,11,19,317,6883,1675,1.5372000000000025e-05
16,12,19,393,7127,1730,1.5312000000000032e-05
16,13,19,360,7030,1699,1.8620000000000025e-05
16,14,19,297,6280,1544,1.358000000000001e-05
16,15,19,325,6336,1547,1.4228000000000012e-05
16,16,19,290,6794,1677,1.4164000000000019e-05
16,17,19,321,6222,1530,1.3716000000000009e-05
16,18,19,331,6495,1590,1.354000000000001e-05
16,19,19,331,6252,1519,1.4108000000000011e-05
16,20,19,316,6409,1575,1.410000000000001e-05
16,21,19,330,6825,1664,1.5396000000000023e-05
16,22,19,351,6583,1604,1.630800000000003e-05
16,23,19,362,7005,1721,1.582800000000003e-05
16,24,19,325,6600,1614,1.4436000000000012e-05
16,25,19,341,7143,1749,1.5412000000000018e-05
16,26,19,275,6586,1604,1.4100000000000016e-05
16,27,19,363,6672,1618,1.5220000000000017e-05
16,28,19,301,6465,1569,1.4660000000000022e-05
16,29,19,348,6989,1696,1.5148000000000017e-05
16,30,19,312,6685,1637,1.406800000000002e-05
16,31,19,292,6400,1571,1.3804000000000014e-05
16,32,19,331,6467,1582,1.3596000000000008e-05
16,33,19,337,6840,1679,1.5004000000000016e-05
16,34,19,395,7153,1730,1.958000000000002e-05
16,35,19,328,6764,1667,1.4532000000000013e-05
16,36,19,343,6691,1647,1.5124000000000015e-05
16,37,19,356,6599,1598,1.587200000000003e-05
16,38,19,366,7078,1724,1.5628000000000024e-05
16,39,19,342,6286,1546,1.4228000000000012e-05
16,40,19,325,6405,1563,1.4164000000000015e-05
16,41,19,353,6756,1638,1.478800000000002e-05
16,42,19,333,6733,1641,1.4196000000000011e-05
16,43,19,328,7619,1861,1.4436000000000012e-05
16,44,19,346,6811,1658,1.577600000000003e-05
16,45,19,321,6160,1522,1.560000000000003e-05
16,46,19,349,6833,1668,1.410000000000001e-05
16,47,19,347,6950,1703,1.4556000000000014e-05
16,48,19,364,7067,1713,1.5052000000000016e-05
